Ville;Quartier;Prix;Type de Bien;Surface;Nombre de Chambres;Nombre de Salles de Bain;Etage;Terrasse;Garage;Ascenseur;Piscine;Securite
tanger;sania;2300000.0;appartement;110.0;2.0;2.0;5.0;0;1;1;0;1
tanger;jbel kbir;15000000.0;villa;2144.0;4.0;3.0;0.0;1;1;0;1;1
tanger;marjane;1750000.0;appartement;115.0;3.0;2.0;3.0;1;1;1;0;1
tanger;administratif;4900000.0;maison;227.0;3.0;1.0;0.0;1;1;0;0;1
tanger;malabata;2950000.0;appartement;98.0;2.0;2.0;2.0;1;1;0;1;0
tanger;tanja balia;6900000.0;terrain;5316.0;0.0;0.0;0.0;0;0;0;0;0
tanger;ahlane;3000000.0;maison;140.0;1.0;1.0;0.0;0;0;0;0;0
tanger;tanja balia;580000.0;appartement;50.0;2.0;1.0;4.0;0;1;0;0;1
tanger;route nationale assilah;390000.0;appartement;35.0;1.0;1.0;1.0;0;0;1;0;1
tanger;marjane;1450000.0;appartement;87.0;2.0;2.0;6.0;1;1;1;0;1
tanger;mdina;1650000.0;maison;110.0;2.0;2.0;0.0;1;0;0;0;0
tanger;hay hassani;700000.0;appartement;73.0;2.0;2.0;3.0;1;0;1;0;1
tanger;ziaten;11000.0;terrain;566.0;0.0;0.0;0.0;0;0;0;0;0
tanger;centre;2100000.0;appartement;150.0;3.0;2.0;4.0;1;1;1;0;1
tanger;centre;3300000.0;appartement;140.0;3.0;2.0;5.0;1;1;1;0;1
tanger;tanja balia;1300000.0;appartement;105.0;2.0;2.0;3.0;0;0;0;0;0
tanger;de la plage;4500000.0;appartement;120.0;2.0;2.0;3.0;0;1;1;0;0
tanger;mesnana;985500.0;appartement;73.0;1.0;1.0;3.0;0;0;1;0;1
tanger;aouama gharbia;9000.0;appartement;88.0;3.0;2.0;3.0;1;1;1;1;1
tanger;zone industrielle mghogha;600000.0;appartement;119.0;2.0;2.0;3.0;0;0;0;0;0
tanger;marjane;13000.0;appartement;69.0;2.0;1.0;3.0;0;1;1;1;1
tanger;centre;5500000.0;local commercial;311.0;0.0;1.0;0.0;0;0;0;0;0
tanger;iberie;7500000.0;appartement;198.0;3.0;2.0;3.0;1;1;1;0;0
tanger;sania;3500000.0;appartement;140.0;3.0;2.0;3.0;1;1;1;0;1
tanger;marjane;8400000.0;appartement;77.0;2.0;1.0;3.0;1;0;1;0;1
tanger;rmilat;4200000.0;villa;240.0;4.0;3.0;0.0;0;1;0;0;1
tanger;mediouna;8000000.0;villa;240.0;3.0;4.0;0.0;1;0;0;0;0
tanger;ziaten;4700000.0;villa;270.0;4.0;3.0;0.0;1;1;0;1;1
tanger;iberie;6530000.0;appartement;297.0;5.0;3.0;3.0;1;1;1;0;1
tanger;malabata;2900000.0;appartement;98.0;2.0;2.0;2.0;1;1;1;1;1
tanger;moujahidine;1188000.0;appartement;88.0;2.0;1.0;3.0;1;1;1;0;1
tanger;bel air - val fleuri;3650000.0;maison;300.0;6.0;3.0;0.0;1;1;0;0;0
tanger;marchan;6300000.0;villa;430.0;5.0;4.0;0.0;1;1;0;0;0
tanger;centre;6500000.0;appartement;303.0;3.0;2.0;8.0;1;0;1;0;1
tanger;iberie;3450000.0;appartement;136.0;3.0;2.0;7.0;1;1;1;0;0
tanger;aharrarine;2200000.0;appartement;85.0;6.0;3.0;3.0;1;1;0;0;0
tanger;mghogha;42000.0;appartement;55.0;2.0;1.0;1.0;0;0;1;0;0
tanger;administratif;950000.0;local commercial;150.0;0.0;1.0;0.0;0;0;0;0;0
tanger;hay hassani;920000.0;local commercial;23.0;0.0;1.0;0.0;0;0;0;0;0
tanger;tanja balia;1134000.0;appartement;81.0;2.0;2.0;3.0;0;1;1;1;1
tanger;castilla;1760000.0;appartement;182.0;2.0;1.0;3.0;1;1;1;0;1
tanger;mesnana;1023500.0;appartement;89.0;2.0;1.0;6.0;0;0;1;0;0
tanger;mesnana;1000500.0;appartement;87.0;2.0;1.0;3.0;0;0;1;0;0
tanger;mesnana;693000.0;appartement;63.0;1.0;1.0;3.0;0;1;1;0;1
tanger;tanja balia;1260000.0;appartement;90.0;2.0;2.0;3.0;0;1;1;1;0
tanger;nzaha;17500000.0;villa;1065.0;7.0;7.0;0.0;1;1;0;1;0
tanger;branes 1;600000.0;appartement;53.0;1.0;1.0;3.0;0;0;1;0;1
tanger;tanja balia;1400000.0;appartement;85.0;3.0;1.0;3.0;1;0;0;0;0
tanger;branes 2;2700000.0;appartement;212.0;3.0;2.0;3.0;1;0;1;0;0
tanger;administratif;1100000.0;appartement;87.0;3.0;1.0;1.0;0;0;1;0;1
tanger;centre;7500.0;appartement;90.0;2.0;2.0;4.0;0;0;0;0;0
tanger;zemmouri;8800000.0;maison;630.0;2.0;2.0;0.0;0;1;0;0;0
tanger;moujahidine;4000000.0;villa;355.0;5.0;4.0;0.0;1;1;0;0;0
tanger;marjane;870000.0;appartement;79.0;2.0;2.0;3.0;0;0;1;0;0
tanger;achakar;4500000.0;villa;330.0;3.0;3.0;0.0;1;1;0;1;1
tanger;de la plage;2950000.0;appartement;82.0;2.0;2.0;3.0;1;1;1;0;1
tanger;tanja balia;960000.0;appartement;71.0;2.0;1.0;5.0;1;0;1;1;0
tanger;hay hassani;510000.0;appartement;60.0;2.0;1.0;3.0;0;0;0;0;0
tanger;centre;3000000.0;appartement;134.0;3.0;2.0;6.0;1;1;1;0;1
tanger;ziaten;4000000.0;villa;330.0;3.0;3.0;0.0;1;1;0;1;0
tanger;malabata;2650000.0;appartement;99.0;2.0;2.0;7.0;1;1;1;0;0
tanger;mdina;500000.0;maison;105.0;3.0;2.0;0.0;0;0;0;0;0
tanger;malabata;2380000.0;appartement;120.0;3.0;2.0;1.0;0;1;1;0;1
tanger;manar;3800000.0;appartement;315.0;4.0;3.0;3.0;1;1;0;1;1
tanger;malabata;2262000.0;appartement;88.0;2.0;2.0;6.0;0;1;1;0;1
tanger;du golf;7800000.0;appartement;240.0;4.0;3.0;3.0;1;1;1;1;1
tanger;iberie;6345000.0;appartement;235.0;4.0;3.0;1.0;1;1;1;0;1
tanger;achakar;4000000.0;villa;215.0;4.0;3.0;0.0;1;1;0;0;1
tanger;mesnana;1078000.0;appartement;98.0;2.0;1.0;6.0;0;0;1;0;0
tanger;castilla;1370000.0;appartement;179.0;2.0;2.0;3.0;1;1;1;0;1
tanger;mesnana;1144250.0;appartement;99.0;2.0;1.0;3.0;0;1;1;0;1
tanger;tanja balia;1260000.0;appartement;90.0;2.0;2.0;3.0;0;1;1;1;1
tanger;zone industrielle mghogha;600000.0;appartement;79.0;2.0;2.0;3.0;0;0;0;0;0
tanger;mesnana;1341250.0;appartement;93.0;2.0;1.0;3.0;0;1;1;0;1
tanger;aouama gharbia;9000.0;appartement;75.0;2.0;2.0;3.0;0;1;1;1;1
tanger;californie;12000000.0;villa;898.0;4.0;3.0;0.0;1;1;0;0;1
tanger;manar;7800000.0;villa;500.0;5.0;3.0;0.0;1;1;0;0;1
tanger;du golf;1500000.0;appartement;81.0;2.0;2.0;1.0;0;1;1;0;0
tanger;achakar;9500.0;appartement;135.0;3.0;1.0;3.0;1;1;0;1;1
tanger;malabata;1800000.0;appartement;100.0;2.0;1.0;3.0;1;1;1;1;1
tanger;tanger city center;1580000.0;appartement;79.0;2.0;2.0;8.0;1;1;1;0;0
tanger;achakar;4200000.0;villa;300.0;4.0;3.0;0.0;0;1;0;1;0
tanger;centre;2850000.0;appartement;140.0;3.0;2.0;4.0;1;1;0;0;0
tanger;malabata;2040000.0;appartement;102.0;3.0;2.0;2.0;0;0;0;0;0
tanger;jbel kbir;4000000.0;appartement;300.0;4.0;3.0;1.0;1;1;0;0;0
tanger;de la plage;1930000.0;appartement;99.0;3.0;2.0;7.0;0;1;1;0;0
tanger;malabata;4500000.0;villa;303.0;4.0;4.0;0.0;1;0;0;1;0
tanger;de la plage;2600000.0;appartement;195.0;2.0;1.0;8.0;1;1;1;0;0
tanger;malabata;6500000.0;villa;480.0;5.0;3.0;0.0;1;0;0;1;0
tanger;jbel kbir;6200000.0;villa;374.0;5.0;3.0;0.0;0;1;0;0;0
tanger;jbel kbir;14900000.0;villa;1680.0;6.0;6.0;0.0;1;1;0;1;0
tanger;malabata;2370000.0;appartement;103.0;3.0;2.0;3.0;1;1;1;1;0
tanger;malabata;1960000.0;appartement;89.0;2.0;1.0;2.0;0;0;0;0;0
tanger;californie;4500000.0;villa;377.0;4.0;3.0;0.0;0;0;0;0;0
tanger;tanger city center;1950000.0;appartement;64.0;1.0;1.0;8.0;0;1;0;0;1
tanger;boukhalef;1800000.0;villa;270.0;5.0;3.0;0.0;1;1;0;0;0
tanger;mghogha;650000.0;maison;35.0;3.0;3.0;0.0;0;0;0;0;0
tanger;mesnana;1026000.0;appartement;76.0;2.0;1.0;3.0;0;0;1;0;1
tanger;mesnana;1288000.0;appartement;112.0;3.0;2.0;3.0;0;1;1;0;1
tanger;tanger city center;22000000.0;bureau;834.0;0.0;0.0;3.0;1;0;0;0;0
tanger;mesnana;1026000.0;appartement;76.0;2.0;1.0;3.0;0;0;1;0;1
tanger;mesnana;1035000.0;appartement;90.0;3.0;2.0;3.0;0;1;1;0;1
tanger;castilla;2160000.0;appartement;191.0;3.0;2.0;3.0;1;1;1;0;1
tanger;malabata;10600000.0;appartement;265.0;3.0;4.0;3.0;1;1;1;1;1
tanger;branes kdima;420000.0;appartement;58.0;2.0;1.0;1.0;1;1;0;0;1
tanger;iberie;1650000.0;appartement;116.0;2.0;2.0;3.0;0;0;1;0;1
tanger;route nationale assilah;297785.0;terrain;284.0;0.0;0.0;0.0;0;0;0;0;0
tanger;tanger city center;2900000.0;appartement;103.0;2.0;2.0;3.0;0;0;1;1;1
tanger;de la plage;7000000.0;villa;1000.0;6.0;6.0;0.0;1;1;0;1;1
tanger;tanja balia;550000.0;appartement;71.0;2.0;1.0;3.0;0;0;0;0;0
tanger;administratif;920000.0;appartement;197.0;3.0;2.0;1.0;1;0;0;0;0
tanger;achakar;2290000.0;terrain;916.0;0.0;0.0;0.0;0;0;0;0;0
tanger;marchan;12465000.0;terrain;831.0;0.0;0.0;0.0;0;0;0;0;0
tanger;centre;4500000.0;maison;578.0;8.0;3.0;0.0;1;1;0;0;1
tanger;hay hassani;3374000.0;terrain;241.0;0.0;0.0;0.0;0;0;0;0;0
tanger;iberie;4300000.0;appartement;189.0;4.0;3.0;8.0;1;1;1;0;1
tanger;drissia;3300000.0;maison;430.0;7.0;4.0;0.0;1;1;0;0;0
tanger;jbel kbir;4560000.0;terrain;570.0;0.0;0.0;0.0;0;0;0;0;0
tanger;iberie;3780000.0;appartement;210.0;3.0;3.0;1.0;0;1;1;0;1
tanger;centre;3400000.0;appartement;170.0;3.0;2.0;3.0;1;1;0;0;1
tanger;rmilat;4256000.0;terrain;1216.0;0.0;0.0;0.0;0;0;0;0;0
tanger;centre;8200000.0;villa;600.0;5.0;4.0;0.0;1;1;0;0;0
tanger;administratif;1590000.0;bureau;80.0;3.0;1.0;1.0;0;0;1;0;1
tanger;centre;1900000.0;appartement;198.0;3.0;2.0;3.0;1;0;1;0;1
tanger;centre;3500000.0;appartement;206.0;3.0;3.0;4.0;0;0;1;0;1
tanger;castilla;2170000.0;appartement;199.0;3.0;2.0;3.0;1;1;1;0;1
tanger;moujahidine;12800.0;appartement;90.0;3.0;2.0;3.0;1;1;1;1;1
tanger;mesnana;742500.0;appartement;55.0;2.0;1.0;3.0;0;0;1;0;1
tanger;route nationale assilah;663002.0;appartement;78.0;2.0;1.0;3.0;1;1;1;0;0
tanger;aouama gharbia;9000.0;appartement;100.0;3.0;2.0;3.0;1;1;1;1;1
tanger;aouama gharbia;9000.0;appartement;74.0;2.0;2.0;3.0;1;1;1;1;1
tanger;route nationale assilah;663000.0;appartement;78.0;2.0;1.0;3.0;1;1;1;0;0
tanger;zone industrielle mghogha;600000.0;appartement;77.0;2.0;2.0;3.0;0;0;0;0;0
tanger;manar;1900600.0;terrain;1118.0;0.0;0.0;0.0;0;0;0;0;0
tanger;centre;1000000.0;bureau;82.0;0.0;1.0;2.0;1;0;1;0;0
tanger;branes 2;1000000.0;appartement;102.0;2.0;1.0;2.0;0;0;1;0;0
tanger;centre;3000000.0;appartement;200.0;4.0;3.0;3.0;1;0;1;0;1
tanger;administratif;2296000.0;appartement;164.0;3.0;2.0;3.0;0;1;1;0;1
tanger;iberie;1650000.0;appartement;122.0;3.0;2.0;3.0;0;0;1;0;1
tanger;de la plage;4700000.0;appartement;187.0;3.0;3.0;3.0;1;1;1;1;1
tanger;achakar;6500000.0;villa;540.0;7.0;3.0;0.0;1;1;0;1;1
tanger;mghogha;580000.0;appartement;63.0;3.0;1.0;1.0;0;0;1;0;0
tanger;marjane;585000.0;appartement;64.0;2.0;1.0;8.0;1;0;1;0;0
tanger;hay al bassatine;6000000.0;villa;150.0;6.0;3.0;0.0;1;1;0;0;0
tanger;bir el ghazi;410000.0;appartement;65.0;2.0;1.0;4.0;0;0;1;0;0
tanger;charf;110000000.0;villa;1200.0;100.0;100.0;0.0;1;1;1;1;1
tanger;administratif;1090000.0;appartement;91.0;2.0;1.0;3.0;1;0;1;0;0
tanger;tanja balia;1500000.0;terrain;215.0;0.0;0.0;0.0;0;0;0;0;0
tanger;centre;3460000.0;terrain;346.0;0.0;0.0;0.0;0;0;0;0;0
tanger;de la plage;5500000.0;appartement;256.0;4.0;3.0;13.0;1;1;1;0;1
tanger;ahlane;4250000.0;maison;151.0;3.0;2.0;0.0;0;1;0;0;0
tanger;al amal;2150000.0;terrain;135.0;0.0;0.0;0.0;0;0;0;0;0
tanger;bir el ghazi;1100000.0;terrain;159.0;0.0;0.0;0.0;0;0;0;0;0
tanger;centre;3150000.0;appartement;115.0;3.0;2.0;9.0;0;1;0;0;1
tanger;castilla;2160000.0;appartement;191.0;3.0;2.0;3.0;1;1;1;0;1
tanger;castilla;1370000.0;appartement;179.0;2.0;2.0;3.0;1;1;1;0;1
tanger;malabata;23500.0;appartement;51.0;1.0;1.0;3.0;0;1;1;0;1
tanger;malabata;23500.0;appartement;51.0;1.0;1.0;2.0;0;1;1;0;1
tanger;malabata;23500.0;appartement;51.0;1.0;1.0;3.0;1;1;1;0;1
tanger;malabata;24000.0;appartement;51.0;1.0;1.0;4.0;1;1;1;0;1
tanger;malabata;23500.0;appartement;51.0;1.0;1.0;3.0;0;1;1;0;1
tanger;malabata;23500.0;appartement;51.0;1.0;1.0;1.0;0;1;1;0;1
tanger;beni touzine;520000.0;appartement;69.0;2.0;1.0;2.0;0;0;0;0;1
tanger;malabata;2150000.0;terrain;236.0;0.0;0.0;0.0;0;0;0;0;0
tanger;manar;2100000.0;appartement;67.0;1.0;1.0;3.0;0;1;1;1;1
tanger;tanja balia;816500.0;appartement;71.0;2.0;2.0;3.0;1;1;1;0;1
tanger;malabata;24000.0;appartement;427.0;4.0;3.0;6.0;1;1;1;1;1
tanger;malabata;6500000.0;villa;500.0;4.0;3.0;0.0;1;1;0;1;1
tanger;marchan;2100000.0;maison;40.0;5.0;3.0;0.0;0;0;0;0;0
tanger;centre;1230000.0;appartement;68.0;2.0;2.0;3.0;1;1;1;1;1
tanger;aouama gharbia;9800.0;terrain;130.0;0.0;0.0;0.0;0;0;0;0;0
tanger;boukhalef;15000.0;terrain;108.0;0.0;0.0;0.0;0;0;0;0;0
tanger;malabata;4250000.0;appartement;139.0;3.0;2.0;3.0;1;1;1;1;1
tanger;iberie;3078000.0;appartement;162.0;3.0;3.0;1.0;1;1;1;0;1
tanger;malabata;5264000.0;villa;186.0;2.0;2.0;0.0;0;0;0;1;0
tanger;bel air - val fleuri;1320000.0;appartement;94.0;3.0;2.0;1.0;1;1;1;0;0
tanger;hay hassani;488000.0;appartement;61.0;2.0;1.0;3.0;0;0;1;0;0
tanger;boukhalef;780000.0;appartement;129.0;2.0;1.0;6.0;1;1;1;0;1
tanger;de la plage;2700000.0;villa;260.0;4.0;2.0;0.0;1;1;0;1;1
tanger;iberie;3456000.0;appartement;192.0;3.0;2.0;1.0;0;1;1;0;1
tanger;de la plage;5000000.0;appartement;184.0;3.0;2.0;3.0;0;1;1;0;1
tanger;centre;5800000.0;villa;340.0;6.0;2.0;0.0;1;1;0;0;1
tanger;jbel kbir;8700000.0;appartement;470.0;4.0;4.0;3.0;1;0;0;0;1
tanger;mghogha;1100000.0;appartement;104.0;2.0;2.0;3.0;0;1;1;0;1
tanger;aouama gharbia;9000.0;appartement;74.0;2.0;2.0;3.0;1;1;1;1;1
tanger;moujahidine;12800.0;appartement;90.0;3.0;0.0;3.0;0;1;0;1;1
tanger;mesnana;1428250.0;appartement;132.0;3.0;2.0;3.0;0;0;1;0;1
tanger;ziaten;1050000.0;appartement;75.0;2.0;2.0;3.0;1;1;1;1;0
tanger;mesnana;1120500.0;appartement;83.0;1.0;1.0;3.0;0;0;1;0;1
tanger;moujahidine;12800.0;appartement;55.0;2.0;1.0;3.0;1;1;1;1;1
tanger;centre;28000.0;local commercial;453.0;0.0;1.0;0.0;0;0;0;0;0
tanger;route nationale assilah;720000.0;appartement;110.0;2.0;1.0;4.0;1;0;0;1;0
tanger;marjane;1255500.0;appartement;93.0;3.0;2.0;5.0;1;1;1;1;0
tanger;sania;2200000.0;appartement;128.0;2.0;2.0;1.0;1;0;1;0;0
tanger;beni makada lakdima;900000.0;appartement;70.0;3.0;3.0;3.0;0;0;0;0;0
tanger;aharrarine;400000.0;appartement;50.0;2.0;1.0;3.0;0;0;1;0;0
tanger;bella vista;2500000.0;appartement;100.0;2.0;2.0;3.0;1;1;1;1;1
tanger;mdina;1650000.0;maison;100.0;3.0;2.0;0.0;1;0;0;0;0
tanger;mdina;3200000.0;maison;261.0;4.0;3.0;0.0;1;0;0;0;0
tanger;mghayer;6500000.0;villa;400.0;8.0;4.0;0.0;1;1;0;0;0
tanger;centre;1088000.0;appartement;64.0;1.0;1.0;2.0;1;1;1;0;1
tanger;castilla;1800000.0;appartement;115.0;2.0;2.0;3.0;0;1;1;0;0
tanger;achakar;3800000.0;villa;245.0;3.0;2.0;0.0;1;1;1;1;1
tanger;californie;2500000.0;appartement;120.0;2.0;2.0;2.0;1;1;1;0;1
tanger;californie;4400000.0;villa;185.0;4.0;3.0;0.0;1;1;0;0;0
tanger;bel air - val fleuri;1450000.0;appartement;85.0;2.0;2.0;6.0;0;1;1;0;0
tanger;tanja balia;820000.0;terrain;114.0;0.0;0.0;0.0;0;0;0;0;0
tanger;administratif;2900000.0;appartement;179.0;3.0;3.0;3.0;0;1;1;0;1
tanger;marjane;750000.0;appartement;86.0;2.0;1.0;3.0;1;0;1;0;0
tanger;charf;1200000.0;maison;50.0;3.0;3.0;0.0;1;0;0;0;0
tanger;administratif;12000.0;appartement;155.0;3.0;2.0;3.0;1;1;1;0;1
tanger;aouama gharbia;9000.0;appartement;75.0;2.0;2.0;3.0;1;1;1;1;0
tanger;route nationale assilah;1000000.0;appartement;100.0;3.0;2.0;3.0;1;1;1;0;0
tanger;zone industrielle mghogha;600000.0;appartement;79.0;2.0;2.0;3.0;0;0;0;0;0
tanger;route nationale assilah;900000.0;local commercial;48.0;0.0;1.0;0.0;0;0;0;0;1
tanger;route nationale assilah;900000.0;local commercial;48.0;0.0;1.0;0.0;0;0;0;0;1
tanger;hay hassani;620000.0;appartement;85.0;3.0;1.0;3.0;0;0;0;0;0
tanger;moujahidine;1300000.0;appartement;85.0;2.0;2.0;6.0;0;0;1;0;0
tanger;iberie;2800000.0;appartement;159.0;4.0;2.0;3.0;1;1;0;0;0
tanger;bel air - val fleuri;1300000.0;appartement;61.0;1.0;1.0;6.0;1;0;1;0;0
tanger;mdina;1800000.0;maison;150.0;5.0;2.0;0.0;0;0;0;0;0
tanger;mdina;1950000.0;maison;85.0;2.0;2.0;0.0;1;0;0;0;0
tanger;mdina;1550000.0;maison;150.0;4.0;2.0;0.0;0;0;0;0;0
tanger;mdina;5500000.0;maison;200.0;4.0;4.0;0.0;1;0;0;0;1
tanger;achakar;9500.0;terrain;348.0;0.0;0.0;0.0;0;0;0;0;0
tanger;hanaa 2;10900.0;terrain;151.0;0.0;0.0;0.0;0;0;0;0;0
tanger;hay hassani;1500000.0;terrain;115.0;0.0;0.0;0.0;0;0;0;0;0
tanger;mghogha;1990000.0;maison;100.0;3.0;1.0;0.0;0;1;0;0;1
tanger;mghogha;1990000.0;maison;100.0;9.0;4.0;0.0;0;0;0;0;1
tanger;marjane;490000.0;appartement;59.0;2.0;1.0;4.0;1;1;1;0;0
tanger;moujahidine;6000000.0;villa;404.0;5.0;6.0;0.0;1;1;0;1;1
tanger;aouama gharbia;350000.0;appartement;50.0;2.0;1.0;5.0;1;0;1;0;0
tanger;marchan;9500000.0;maison;500.0;6.0;4.0;0.0;1;0;0;0;1
tanger;aharrarine;600000.0;appartement;75.0;2.0;1.0;3.0;1;0;1;0;1
tanger;marjane;1450000.0;appartement;109.0;2.0;2.0;3.0;1;1;1;0;0
tanger;mesnana;1012500.0;appartement;94.0;3.0;1.0;3.0;0;0;1;0;1
tanger;malabata;22500.0;appartement;61.0;2.0;1.0;3.0;0;1;1;1;1
tanger;mesnana;1498500.0;appartement;104.0;3.0;2.0;3.0;0;0;1;0;1
tanger;malabata;23500.0;appartement;51.0;1.0;1.0;2.0;1;1;1;0;1
tanger;malabata;23500.0;appartement;51.0;1.0;1.0;1.0;0;1;1;0;1
tanger;mesnana;1007750.0;appartement;81.0;2.0;1.0;3.0;0;0;1;0;1
tanger;route nationale assilah;7800.0;terrain;120.0;0.0;0.0;0.0;0;0;0;0;0
tanger;administratif;2290000.0;appartement;121.0;3.0;2.0;4.0;1;1;1;0;0
tanger;tanja balia;1442000.0;appartement;103.0;2.0;2.0;2.0;1;1;1;1;1
tanger;tanja balia;1680000.0;appartement;120.0;3.0;2.0;1.0;1;1;1;1;1
tanger;tanja balia;1260000.0;appartement;90.0;2.0;2.0;2.0;1;1;1;1;1
tanger;mghogha;380000.0;appartement;50.0;2.0;1.0;1.0;0;0;1;0;1
tanger;el mrabet;380000.0;appartement;50.0;2.0;1.0;1.0;0;0;1;0;1
tanger;centre;3200000.0;appartement;234.0;3.0;2.0;6.0;1;1;1;0;1
tanger;ben dibane;2850000.0;maison;100.0;6.0;3.0;0.0;0;1;0;0;0
tanger;jirrari;2300000.0;maison;93.0;6.0;2.0;0.0;0;1;0;0;0
tanger;tanja balia;2016000.0;appartement;144.0;3.0;2.0;3.0;1;1;1;1;1
tanger;route nationale assilah;4450000.0;terrain;592.0;0.0;0.0;0.0;0;0;0;0;0
tanger;centre;110000000.0;appartement;81.0;2.0;1.0;1.0;0;0;1;0;0
tanger;malabata;1850000.0;terrain;200.0;0.0;0.0;0.0;0;0;0;0;0
tanger;marchan;3350000.0;appartement;140.0;3.0;2.0;6.0;1;1;1;0;1
tanger;centre;1550000.0;appartement;100.0;2.0;2.0;3.0;0;0;0;0;0
tanger;centre;2210000.0;appartement;130.0;3.0;2.0;3.0;1;1;1;0;0
tanger;malabata;3750000.0;appartement;125.0;3.0;2.0;3.0;1;1;1;1;0
tanger;aouama gharbia;350000.0;appartement;50.0;2.0;1.0;3.0;1;1;1;0;1
tanger;mesnana;1176000.0;appartement;112.0;3.0;2.0;3.0;0;0;1;0;0
tanger;moujahidine;12800.0;appartement;80.0;3.0;2.0;3.0;1;1;1;1;1
tanger;tanger city center;2500000.0;appartement;98.0;3.0;2.0;3.0;1;1;1;0;0
tanger;charf;1850000.0;appartement;128.0;2.0;2.0;1.0;1;1;1;0;1
tanger;centre;400000.0;appartement;52.0;2.0;1.0;3.0;0;1;0;0;1
tanger;centre;1490000.0;appartement;139.0;3.0;2.0;6.0;0;0;1;0;0
tanger;bel air - val fleuri;1100000.0;appartement;100.0;2.0;1.0;5.0;0;0;1;0;0
tanger;californie;4300000.0;villa;200.0;5.0;3.0;0.0;1;1;0;0;1
tanger;azib haj kaddour;750000.0;appartement;60.0;2.0;1.0;1.0;1;0;1;0;0
tanger;hay el boughaz;1250000.0;appartement;105.0;2.0;1.0;3.0;1;1;1;0;1
tanger;marchan;1700000.0;maison;180.0;6.0;2.0;0.0;1;0;0;0;0
tanger;port tanger ville;2350000.0;appartement;119.0;3.0;2.0;3.0;1;0;1;0;0
tanger;de la plage;2500000.0;appartement;119.0;3.0;2.0;3.0;1;1;1;0;1
tanger;de la plage;2800000.0;appartement;120.0;3.0;2.0;3.0;0;1;1;0;1
tanger;de la plage;1650000.0;terrain;580.0;0.0;0.0;0.0;0;0;0;0;0
tanger;zone industrielle mghogha;30000.0;local commercial;1340.0;0.0;1.0;0.0;0;0;0;0;0
tanger;tanja balia;20000.0;appartement;100.0;3.0;2.0;5.0;1;1;1;1;1
tanger;achakar;6300000.0;villa;504.0;5.0;3.0;0.0;1;1;0;1;1
tanger;aouama gharbia;6500000.0;villa;370.0;7.0;5.0;0.0;1;1;0;0;1
tanger;centre;850000.0;maison;35.0;6.0;4.0;0.0;0;0;0;0;0
tanger;ennasr;420000.0;appartement;55.0;2.0;1.0;1.0;0;0;0;0;0
tanger;behair;550000.0;appartement;70.0;2.0;1.0;4.0;1;0;0;0;1
tanger;marjane;920000.0;appartement;80.0;2.0;2.0;7.0;0;0;1;0;0
tanger;castilla;1900000.0;bureau;145.0;0.0;1.0;3.0;0;0;0;0;0
tanger;castilla;2170000.0;appartement;199.0;3.0;2.0;3.0;1;1;1;0;1
tanger;aouama gharbia;9000.0;appartement;85.0;3.0;2.0;3.0;0;1;1;1;1
tanger;mesnana;1215000.0;appartement;90.0;3.0;2.0;3.0;0;0;1;0;1
tanger;mesnana;1066500.0;appartement;79.0;2.0;1.0;3.0;0;0;1;0;1
tanger;mesnana;1165500.0;appartement;111.0;3.0;2.0;3.0;0;0;1;0;0
tanger;tanja balia;6500000.0;villa;780.0;4.0;3.0;0.0;0;0;0;0;0
tanger;jbel kbir;6140000.0;terrain;614.0;0.0;0.0;0.0;0;0;0;0;0
tanger;de la plage;12000.0;appartement;150.0;2.0;2.0;2.0;1;1;1;0;1
tanger;centre;1550000.0;appartement;104.0;2.0;1.0;6.0;1;0;1;0;0
tanger;bella vista;7000000.0;villa;600.0;7.0;6.0;0.0;1;1;0;0;1
tanger;tanger city center;1950000.0;appartement;93.0;2.0;2.0;4.0;1;1;1;0;1
tanger;mdina;600000.0;maison;30.0;3.0;3.0;0.0;0;0;0;0;0
tanger;moujahidine;600000.0;appartement;36.0;1.0;1.0;1.0;1;1;1;1;0
tanger;ahlane;840000.0;appartement;60.0;2.0;1.0;3.0;1;0;1;0;0
tanger;hay hassani;20000.0;local commercial;53.0;0.0;1.0;0.0;0;0;0;0;0
tanger;mozart;2650000.0;appartement;119.0;3.0;2.0;3.0;0;1;1;0;0
tanger;de la plage;4550000.0;appartement;159.0;3.0;2.0;3.0;0;1;1;0;1
tanger;ain el hayani;21000.0;terrain;141.0;0.0;0.0;0.0;0;0;0;0;0
tanger;iberie;3400000.0;appartement;188.0;3.0;2.0;8.0;1;1;1;0;1
tanger;marjane;850000.0;appartement;107.0;3.0;2.0;5.0;1;1;1;0;1
tanger;achakar;6500000.0;villa;580.0;4.0;3.0;0.0;1;1;0;1;1
tanger;iberie;1700000.0;appartement;191.0;3.0;2.0;3.0;1;0;0;0;1
tanger;centre;1300000.0;appartement;88.0;2.0;1.0;7.0;0;1;1;0;0
tanger;malabata;3600000.0;appartement;116.0;2.0;2.0;4.0;1;1;1;1;1
tanger;tanger city center;1650000.0;bureau;75.0;0.0;1.0;2.0;0;0;1;0;1
tanger;mesnana;1493500.0;appartement;103.0;3.0;2.0;3.0;0;0;1;0;1
tanger;mesnana;1309500.0;appartement;97.0;2.0;1.0;3.0;0;0;1;0;1
tanger;aouama gharbia;9000.0;appartement;77.0;2.0;2.0;3.0;0;1;1;1;0
